"Row ID","Order ID","Order Date","Customer ID","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Price"
203,"CA-2014-133690",8/3/2014,"BS-11755","Denver","Colorado",80219,"West","OFF-AP-10003622","Office Supplies","Appliances",2.600000
204,"US-2017-116701",12/17/2017,"LC-17140","Dallas","Texas",75220,"Central","OFF-AP-10003217","Office Supplies","Appliances",66.279999
205,"CA-2017-126382",6/3/2017,"HK-14890","Franklin","Tennessee",37064,"South","FUR-FU-10002960","Furniture","Furnishings",35.169998
206,"CA-2017-108329",12/9/2017,"LE-16810","Whittier","California",90604,"West","TEC-PH-10001918","Technology","Phones",444.769989
207,"CA-2017-135860",12/1/2017,"JH-15985","Saginaw","Michigan",48601,"Central","OFF-ST-10000642","Office Supplies","Storage",83.919998
208,"CA-2017-135860",12/1/2017,"JH-15985","Saginaw","Michigan",48601,"Central","TEC-PH-10001700","Technology","Phones",131.979996
209,"CA-2017-135860",12/1/2017,"JH-15985","Saginaw","Michigan",48601,"Central","OFF-BI-10003274","Office Supplies","Binders",15.920000
210,"CA-2017-135860",12/1/2017,"JH-15985","Saginaw","Michigan",48601,"Central","OFF-FA-10000134","Office Supplies","Fasteners",52.290001
211,"CA-2017-135860",12/1/2017,"JH-15985","Saginaw","Michigan",48601,"Central","OFF-ST-10001522","Office Supplies","Storage",91.989998
212,"CA-2015-101007",2/9/2015,"MS-17980","Dallas","Texas",75220,"Central","TEC-AC-10001266","Technology","Accessories",20.799999
213,"CA-2015-146262",1/2/2015,"VW-21775","Medina","Ohio",44256,"East","OFF-LA-10004544","Office Supplies","Labels",23.680000
214,"CA-2015-146262",1/2/2015,"VW-21775","Medina","Ohio",44256,"East","FUR-BO-10004695","Furniture","Bookcases",452.450012
215,"CA-2015-146262",1/2/2015,"VW-21775","Medina","Ohio",44256,"East","TEC-PH-10002844","Technology","Phones",62.980000
216,"CA-2015-146262",1/2/2015,"VW-21775","Medina","Ohio",44256,"East","TEC-MA-10000864","Technology","Machines",1188.000000
217,"CA-2015-146262",1/2/2015,"VW-21775","Medina","Ohio",44256,"East","TEC-AC-10000109","Technology","Accessories",89.580002
218,"CA-2016-130162",10/28/2016,"JH-15910","Los Angeles","California",90032,"West","OFF-ST-10001328","Office Supplies","Storage",93.059998
219,"CA-2016-130162",10/28/2016,"JH-15910","Los Angeles","California",90032,"West","TEC-PH-10002563","Technology","Phones",302.380005
220,"CA-2015-169397",12/24/2015,"JB-15925","Dublin","Ohio",43017,"East","OFF-FA-10000585","Office Supplies","Fasteners",5.580000
221,"CA-2015-169397",12/24/2015,"JB-15925","Dublin","Ohio",43017,"East","OFF-PA-10004000","Office Supplies","Paper",22.700001
222,"CA-2015-169397",12/24/2015,"JB-15925","Dublin","Ohio",43017,"East","OFF-BI-10002852","Office Supplies","Binders",19.780001
223,"CA-2015-169397",12/24/2015,"JB-15925","Dublin","Ohio",43017,"East","FUR-FU-10000087","Furniture","Furnishings",72.699997
224,"CA-2015-169397",12/24/2015,"JB-15925","Dublin","Ohio",43017,"East","TEC-MA-10001148","Technology","Machines",479.989990
225,"CA-2015-169397",12/24/2015,"JB-15925","Dublin","Ohio",43017,"East","OFF-AR-10001958","Office Supplies","Art",27.170000
226,"CA-2015-163055",8/9/2015,"DS-13180","Detroit","Michigan",48227,"Central","OFF-AR-10001026","Office Supplies","Art",2.200000
227,"CA-2015-163055",8/9/2015,"DS-13180","Detroit","Michigan",48227,"Central","FUR-TA-10003748","Furniture","Tables",622.450012
228,"CA-2015-163055",8/9/2015,"DS-13180","Detroit","Michigan",48227,"Central","OFF-ST-10002485","Office Supplies","Storage",21.980000
229,"US-2015-145436",2/28/2015,"VD-21670","Columbia","Tennessee",38401,"South","FUR-CH-10004860","Furniture","Chairs",161.570007
230,"US-2015-145436",2/28/2015,"VD-21670","Columbia","Tennessee",38401,"South","FUR-CH-10004477","Furniture","Chairs",389.700012
231,"US-2014-156216",9/13/2014,"EA-14035","Charlotte","North Carolina",28205,"South","OFF-BI-10001679","Office Supplies","Binders",18.650000
232,"US-2017-100930",4/7/2017,"CS-12400","Tampa","Florida",33614,"South","FUR-TA-10001705","Furniture","Tables",233.860001
233,"US-2017-100930",4/7/2017,"CS-12400","Tampa","Florida",33614,"South","FUR-TA-10003473","Furniture","Tables",620.609985
234,"US-2017-100930",4/7/2017,"CS-12400","Tampa","Florida",33614,"South","OFF-BI-10001679","Office Supplies","Binders",5.330000
235,"US-2017-100930",4/7/2017,"CS-12400","Tampa","Florida",33614,"South","FUR-FU-10004017","Furniture","Furnishings",258.070007
236,"US-2017-100930",4/7/2017,"CS-12400","Tampa","Florida",33614,"South","TEC-AC-10003832","Technology","Accessories",617.979980
237,"CA-2017-160514",11/12/2017,"DB-13120","Santa Clara","California",95051,"West","OFF-PA-10002479","Office Supplies","Paper",10.560000
238,"CA-2016-157749",6/4/2016,"KL-16645","Chicago","Illinois",60610,"Central","OFF-PA-10003349","Office Supplies","Paper",25.920000
239,"CA-2016-157749",6/4/2016,"KL-16645","Chicago","Illinois",60610,"Central","FUR-FU-10000576","Furniture","Furnishings",419.679993
240,"CA-2016-157749",6/4/2016,"KL-16645","Chicago","Illinois",60610,"Central","FUR-FU-10004351","Furniture","Furnishings",11.690000
241,"CA-2016-157749",6/4/2016,"KL-16645","Chicago","Illinois",60610,"Central","TEC-PH-10000011","Technology","Phones",31.980000
242,"CA-2016-157749",6/4/2016,"KL-16645","Chicago","Illinois",60610,"Central","FUR-TA-10002607","Furniture","Tables",177.229996
243,"CA-2016-157749",6/4/2016,"KL-16645","Chicago","Illinois",60610,"Central","FUR-FU-10002505","Furniture","Furnishings",4.040000
244,"CA-2016-157749",6/4/2016,"KL-16645","Chicago","Illinois",60610,"Central","OFF-AR-10004685","Office Supplies","Art",7.410000
245,"CA-2014-131926",6/1/2014,"DW-13480","Lakeville","Minnesota",55044,"Central","FUR-CH-10004063","Furniture","Chairs",2001.859985
246,"CA-2014-131926",6/1/2014,"DW-13480","Lakeville","Minnesota",55044,"Central","OFF-ST-10002276","Office Supplies","Storage",166.720001
247,"CA-2014-131926",6/1/2014,"DW-13480","Lakeville","Minnesota",55044,"Central","OFF-PA-10004082","Office Supplies","Paper",47.880001
248,"CA-2014-131926",6/1/2014,"DW-13480","Lakeville","Minnesota",55044,"Central","OFF-AP-10002945","Office Supplies","Appliances",1503.250000
249,"CA-2014-131926",6/1/2014,"DW-13480","Lakeville","Minnesota",55044,"Central","OFF-PA-10000061","Office Supplies","Paper",25.920000
250,"CA-2016-154739",12/10/2016,"LH-17155","San Francisco","California",94109,"West","FUR-CH-10002965","Furniture","Chairs",321.570007
251,"CA-2016-145625",9/11/2016,"KC-16540","San Diego","California",92037,"West","OFF-PA-10004569","Office Supplies","Paper",7.610000
252,"CA-2016-145625",9/11/2016,"KC-16540","San Diego","California",92037,"West","TEC-AC-10003832","Technology","Accessories",3347.370117
253,"CA-2016-146941",12/10/2016,"DL-13315","New York City","New York",10024,"East","OFF-ST-10001228","Office Supplies","Storage",80.580002
254,"CA-2016-146941",12/10/2016,"DL-13315","New York City","New York",10024,"East","OFF-EN-10003296","Office Supplies","Envelopes",361.920013
255,"US-2015-159982",11/28/2015,"DR-12880","Chicago","Illinois",60623,"Central","FUR-FU-10002505","Furniture","Furnishings",12.130000
256,"US-2015-159982",11/28/2015,"DR-12880","Chicago","Illinois",60623,"Central","OFF-ST-10004804","Office Supplies","Storage",82.370003
257,"US-2015-159982",11/28/2015,"DR-12880","Chicago","Illinois",60623,"Central","OFF-ST-10001590","Office Supplies","Storage",53.919998
258,"US-2015-159982",11/28/2015,"DR-12880","Chicago","Illinois",60623,"Central","TEC-PH-10001580","Technology","Phones",647.900024
259,"CA-2017-163139",12/1/2017,"CC-12670","New York City","New York",10009,"East","TEC-AC-10000290","Technology","Accessories",20.370001
260,"CA-2017-163139",12/1/2017,"CC-12670","New York City","New York",10009,"East","OFF-ST-10002790","Office Supplies","Storage",221.550003
261,"CA-2017-163139",12/1/2017,"CC-12670","New York City","New York",10009,"East","OFF-BI-10003460","Office Supplies","Binders",17.520000
262,"US-2017-155299",6/8/2017,"Dl-13600","Pasadena","Texas",77506,"Central","OFF-AP-10002203","Office Supplies","Appliances",1.620000
263,"US-2014-106992",9/19/2014,"SB-20290","Houston","Texas",77036,"Central","TEC-MA-10000822","Technology","Machines",3059.979980
264,"US-2014-106992",9/19/2014,"SB-20290","Houston","Texas",77036,"Central","TEC-MA-10003353","Technology","Machines",2519.959961
265,"CA-2016-125318",6/6/2016,"RC-19825","Chicago","Illinois",60610,"Central","TEC-PH-10001433","Technology","Phones",328.220001
266,"CA-2015-155040",11/10/2015,"AH-10210","Brentwood","California",94513,"West","TEC-AC-10004469","Technology","Accessories",79.900002
267,"CA-2017-136826",6/16/2017,"CB-12535","Chapel Hill","North Carolina",27514,"South","OFF-AR-10003602","Office Supplies","Art",14.020000
268,"CA-2016-111010",1/22/2016,"PG-18895","Morristown","New Jersey",7960,"East","OFF-FA-10003472","Office Supplies","Fasteners",7.560000
269,"US-2017-145366",12/9/2017,"CA-12310","Cincinnati","Ohio",45231,"East","OFF-ST-10004180","Office Supplies","Storage",37.209999
270,"US-2017-145366",12/9/2017,"CA-12310","Cincinnati","Ohio",45231,"East","OFF-EN-10004386","Office Supplies","Envelopes",57.580002
271,"CA-2017-163979",12/28/2017,"KH-16690","San Francisco","California",94110,"West","OFF-ST-10003208","Office Supplies","Storage",725.840027
272,"CA-2015-155334",7/30/2015,"HA-14920","San Francisco","California",94109,"West","TEC-AC-10003628","Technology","Accessories",209.929993
273,"CA-2015-155334",7/30/2015,"HA-14920","San Francisco","California",94109,"West","FUR-FU-10003274","Furniture","Furnishings",5.280000
274,"CA-2015-155334",7/30/2015,"HA-14920","San Francisco","California",94109,"West","OFF-BI-10002557","Office Supplies","Binders",10.920000
275,"CA-2017-118136",9/16/2017,"BB-10990","Inglewood","California",90301,"West","OFF-PA-10002615","Office Supplies","Paper",8.820000
276,"CA-2017-118136",9/16/2017,"BB-10990","Inglewood","California",90301,"West","OFF-AR-10001427","Office Supplies","Art",5.980000
277,"CA-2017-132976",10/13/2017,"AG-10495","Philadelphia","Pennsylvania",19140,"East","OFF-PA-10000673","Office Supplies","Paper",11.650000
278,"CA-2017-132976",10/13/2017,"AG-10495","Philadelphia","Pennsylvania",19140,"East","OFF-PA-10004470","Office Supplies","Paper",18.180000
279,"CA-2017-132976",10/13/2017,"AG-10495","Philadelphia","Pennsylvania",19140,"East","OFF-ST-10000876","Office Supplies","Storage",59.709999
280,"CA-2017-132976",10/13/2017,"AG-10495","Philadelphia","Pennsylvania",19140,"East","OFF-LA-10002043","Office Supplies","Labels",24.840000
281,"US-2015-161991",9/26/2015,"SC-20725","Houston","Texas",77070,"Central","OFF-BI-10004967","Office Supplies","Binders",2.080000
282,"US-2015-161991",9/26/2015,"SC-20725","Houston","Texas",77070,"Central","TEC-PH-10001760","Technology","Phones",1114.400024
283,"CA-2015-130890",11/2/2015,"JO-15280","Los Angeles","California",90004,"West","FUR-TA-10002903","Furniture","Tables",1038.839966
284,"CA-2015-130883",9/26/2015,"TB-21520","Portland","Oregon",97206,"West","OFF-PA-10000474","Office Supplies","Paper",141.759995
285,"CA-2015-130883",9/26/2015,"TB-21520","Portland","Oregon",97206,"West","TEC-AC-10001956","Technology","Accessories",239.800003
286,"CA-2015-130883",9/26/2015,"TB-21520","Portland","Oregon",97206,"West","OFF-PA-10004100","Office Supplies","Paper",31.100000
287,"CA-2016-112697",12/18/2016,"AH-10195","Tamarac","Florida",33319,"South","OFF-BI-10000778","Office Supplies","Binders",254.059998
288,"CA-2016-112697",12/18/2016,"AH-10195","Tamarac","Florida",33319,"South","OFF-AP-10002684","Office Supplies","Appliances",194.529999
289,"CA-2016-112697",12/18/2016,"AH-10195","Tamarac","Florida",33319,"South","OFF-SU-10000646","Office Supplies","Supplies",961.479980
290,"CA-2016-110772",11/20/2016,"NZ-18565","Columbus","Ohio",43229,"East","OFF-FA-10002983","Office Supplies","Fasteners",19.100000
291,"CA-2016-110772",11/20/2016,"NZ-18565","Columbus","Ohio",43229,"East","OFF-LA-10004689","Office Supplies","Labels",18.500000
292,"CA-2016-110772",11/20/2016,"NZ-18565","Columbus","Ohio",43229,"East","TEC-AC-10002001","Technology","Accessories",255.979996
293,"CA-2016-110772",11/20/2016,"NZ-18565","Columbus","Ohio",43229,"East","FUR-BO-10004709","Furniture","Bookcases",86.970001
294,"CA-2014-111451",12/26/2014,"KL-16555","Colorado Springs","Colorado",80906,"West","FUR-FU-10004091","Furniture","Furnishings",300.420013
295,"CA-2014-111451",12/26/2014,"KL-16555","Colorado Springs","Colorado",80906,"West","FUR-CH-10001891","Furniture","Chairs",230.350006
296,"CA-2014-111451",12/26/2014,"KL-16555","Colorado Springs","Colorado",80906,"West","FUR-FU-10002918","Furniture","Furnishings",218.350006
297,"CA-2014-111451",12/26/2014,"KL-16555","Colorado Springs","Colorado",80906,"West","OFF-BI-10004593","Office Supplies","Binders",78.599998
298,"CA-2014-111451",12/26/2014,"KL-16555","Colorado Springs","Colorado",80906,"West","OFF-FA-10004854","Office Supplies","Fasteners",27.549999
299,"CA-2016-142545",10/28/2016,"JD-15895","Belleville","New Jersey",7109,"East","OFF-PA-10002105","Office Supplies","Paper",32.400002
300,"CA-2016-142545",10/28/2016,"JD-15895","Belleville","New Jersey",7109,"East","OFF-ST-10002756","Office Supplies","Storage",1082.479980
301,"CA-2016-142545",10/28/2016,"JD-15895","Belleville","New Jersey",7109,"East","OFF-PA-10004243","Office Supplies","Paper",56.910000
302,"CA-2016-142545",10/28/2016,"JD-15895","Belleville","New Jersey",7109,"East","FUR-FU-10001861","Furniture","Furnishings",77.599998
303,"CA-2016-142545",10/28/2016,"JD-15895","Belleville","New Jersey",7109,"East","OFF-BI-10002706","Office Supplies","Binders",14.280000
304,"US-2017-152380",11/19/2017,"JH-15910","Chicago","Illinois",60623,"Central","FUR-TA-10002533","Furniture","Tables",219.080002
305,"CA-2015-144253",5/4/2015,"AS-10225","New York City","New York",10024,"East","FUR-FU-10002671","Furniture","Furnishings",26.799999
306,"CA-2014-130960",12/30/2014,"KB-16600","Taylor","Michigan",48180,"Central","OFF-AR-10003651","Office Supplies","Art",9.840000
307,"CA-2014-111003",6/1/2014,"CR-12625","Lakewood","New Jersey",8701,"East","OFF-BI-10001072","Office Supplies","Binders",45.480000
308,"CA-2014-111003",6/1/2014,"CR-12625","Lakewood","New Jersey",8701,"East","OFF-AR-10002135","Office Supplies","Art",289.200012
309,"CA-2017-126774",4/15/2017,"SH-20395","Arlington","Virginia",22204,"South","OFF-AR-10002804","Office Supplies","Art",4.890000
310,"CA-2016-142902",9/12/2016,"BP-11185","Arvada","Colorado",80004,"West","FUR-FU-10001918","Furniture","Furnishings",15.140000
311,"CA-2016-142902",9/12/2016,"BP-11185","Arvada","Colorado",80004,"West","FUR-CH-10004086","Furniture","Chairs",466.769989
312,"CA-2016-142902",9/12/2016,"BP-11185","Arvada","Colorado",80004,"West","FUR-FU-10001756","Furniture","Furnishings",15.230000
313,"CA-2016-142902",9/12/2016,"BP-11185","Arvada","Colorado",80004,"West","OFF-LA-10000634","Office Supplies","Labels",6.260000
314,"CA-2014-120887",9/27/2014,"TS-21205","Hackensack","New Jersey",7601,"East","FUR-FU-10001588","Furniture","Furnishings",87.540001
315,"CA-2014-167850",8/9/2014,"AG-10525","Saint Petersburg","Florida",33710,"South","TEC-PH-10002398","Technology","Phones",178.380005
316,"CA-2014-167850",8/9/2014,"AG-10525","Saint Petersburg","Florida",33710,"South","OFF-PA-10001937","Office Supplies","Paper",15.550000
317,"CA-2014-164259",12/28/2014,"SP-20860","Philadelphia","Pennsylvania",19143,"East","OFF-AR-10003373","Office Supplies","Art",99.139999
318,"CA-2014-164973",11/4/2014,"NM-18445","New York City","New York",10024,"East","FUR-CH-10002602","Furniture","Chairs",135.880005
319,"CA-2014-164973",11/4/2014,"NM-18445","New York City","New York",10024,"East","TEC-MA-10002927","Technology","Machines",3991.979980
320,"CA-2014-164973",11/4/2014,"NM-18445","New York City","New York",10024,"East","TEC-PH-10004093","Technology","Phones",275.940002
321,"CA-2014-164973",11/4/2014,"NM-18445","New York City","New York",10024,"East","TEC-AC-10000892","Technology","Accessories",360.000000
322,"CA-2014-164973",11/4/2014,"NM-18445","New York City","New York",10024,"East","OFF-ST-10002974","Office Supplies","Storage",43.570000
323,"CA-2014-156601",9/19/2014,"FA-14230","Long Beach","California",90805,"West","OFF-FA-10000624","Office Supplies","Fasteners",7.160000
324,"CA-2016-162138",4/23/2016,"GK-14620","Hesperia","California",92345,"West","OFF-BI-10004593","Office Supplies","Binders",251.520004
325,"CA-2016-162138",4/23/2016,"GK-14620","Hesperia","California",92345,"West","TEC-AC-10001908","Technology","Accessories",99.989998
326,"CA-2017-153339",11/3/2017,"DJ-13510","Murfreesboro","Tennessee",37130,"South","FUR-FU-10001967","Furniture","Furnishings",15.990000
327,"US-2016-141544",8/30/2016,"PO-18850","Philadelphia","Pennsylvania",19143,"East","TEC-PH-10003645","Technology","Phones",290.899994
328,"US-2016-141544",8/30/2016,"PO-18850","Philadelphia","Pennsylvania",19143,"East","OFF-ST-10000675","Office Supplies","Storage",54.220001
329,"US-2016-141544",8/30/2016,"PO-18850","Philadelphia","Pennsylvania",19143,"East","FUR-CH-10003312","Furniture","Chairs",786.739990
330,"US-2016-141544",8/30/2016,"PO-18850","Philadelphia","Pennsylvania",19143,"East","OFF-LA-10001074","Office Supplies","Labels",100.239998
331,"US-2016-141544",8/30/2016,"PO-18850","Philadelphia","Pennsylvania",19143,"East","OFF-BI-10001524","Office Supplies","Binders",37.759998
332,"US-2016-150147",4/25/2016,"JL-15850","Philadelphia","Pennsylvania",19134,"East","TEC-PH-10004614","Technology","Phones",82.800003
333,"US-2016-150147",4/25/2016,"JL-15850","Philadelphia","Pennsylvania",19134,"East","OFF-BI-10001153","Office Supplies","Binders",20.719999
334,"US-2016-150147",4/25/2016,"JL-15850","Philadelphia","Pennsylvania",19134,"East","OFF-BI-10001982","Office Supplies","Binders",4.900000
335,"CA-2015-137946",9/1/2015,"DB-13615","Los Angeles","California",90045,"West","OFF-BI-10001922","Office Supplies","Binders",4.750000
336,"CA-2015-137946",9/1/2015,"DB-13615","Los Angeles","California",90045,"West","TEC-CO-10001449","Technology","Copiers",959.979980
337,"CA-2015-137946",9/1/2015,"DB-13615","Los Angeles","California",90045,"West","OFF-BI-10004140","Office Supplies","Binders",14.370000
